Fold,Euclidean Original - Protected,Euclidean Original - Reconstructed,Hausdorff Original - Protected,Hausdorff Original - Reconstructed,Jaccard Original - Protected,Jaccard Original - Reconstructed
1,417.51897375025146,407.8367617187246,646.0646666421338,788.42567527988,0.71626022819405,0.6708568035573458
1,620.8261203288797,373.6378240237967,1443.670777087933,937.2995768241991,0.8699189247101293,0.8851084768295514
1,414.07015921367474,408.6291279466815,554.5930167674052,815.2221751150447,0.8522571124514247,0.8406900447842024
1,366.34261126027417,386.77807025332186,692.0007715690513,598.7369214500868,0.6684328419039359,0.6763218530687872
1,672.1612249652738,485.1668586301136,2179.788721751329,1438.8347613993833,0.8644459532779731,0.8923080355339108
1,619.9769036946673,450.00900602821747,1092.7105028419246,1006.6989416721304,0.5954592031842335,0.7181030407914453
1,658.8631797433582,426.81965216552385,1311.0931571156289,776.5543412687074,0.8144849454159764,0.8996268235815911
1,616.8580386799596,386.74609014367013,1265.9662823101962,800.8516473939734,0.8455813545824111,0.9112098890194438
1,596.0670665105077,546.0496494210786,1627.6186553263642,1257.3127737852715,0.8029212239276957,0.8594206206364814
1,459.18249195442723,397.31043771712183,870.4860493536419,676.9141626266492,0.6141289216404885,0.6429327559572927
1,482.8982745875518,334.2684562492277,822.9638836612033,615.6774568482563,0.4838722812061309,0.6413831465780859
1,806.1906363475525,604.6334180944053,1116.2174707206998,764.2171859061955,0.49564316136922365,0.650626200647381
1,621.5333856099929,451.3533926619769,1032.2538549857557,751.5294000997386,0.903423815606903,0.934504801174486
1,1017.3642820861261,552.3234699291244,2180.466050914326,1434.4826201403596,0.588532981601027,0.7484576226177257
1,1437.8250900354312,758.0423637597237,1703.319675929131,1008.6721337051556,0.13227729428160845,0.3932408934030801
1,1229.6313034873106,669.0561512607103,1565.4816708887104,731.5008330639596,0.7742866015509381,0.869390616216341
1,1127.9759316380846,709.8059852241147,1986.3642980352283,1030.6958125555154,0.5633880631660027,0.5486352368889017
1,462.1032451742177,387.7700154570317,955.6281908388742,666.555515619595,0.8258453903842127,0.8640064938939647
1,423.9725642858126,368.1876239414404,902.4755985633434,612.4885552001668,0.890035269122737,0.9117318004885562
1,1098.3504453231014,576.4028826036096,2077.430675105287,1108.432116704436,0.41949247971165565,0.5494671744879167
1,1434.8175644513565,754.9858787861639,1922.2498479155224,967.3206152817577,0.34967704507853553,0.4010801585677762
1,1281.109743942528,611.4618583521294,1858.4378561871042,950.9616897702922,0.4851483149109223,0.6022978304789998
1,1141.485022511483,667.2498901296464,2787.011600325114,1465.444270401055,0.4138271362350353,0.6520130546515425
1,1120.312145544788,430.41741883720266,2167.1183841389184,693.2779876848582,0.6891835573269607,0.8837475671375099
1,1139.439571826574,757.1793924371765,2555.312029331068,1754.459574711817,0.45433021626525616,0.6411799909316588
1,1231.536047172528,477.47862167543263,2365.3013464146534,1204.2319605950547,0.761270644678509,0.8606652814788385
1,460.68992785316914,415.1776714963877,652.5277797228101,701.5046791205428,0.9055705812612671,0.9334850511207516
1,467.62569840975954,421.1542049869584,966.4712691202311,1081.097380006864,0.9216345365224412,0.9726816443918536
1,568.1554738013676,461.02372050503476,963.5614776809854,741.0013040973747,0.535038911300624,0.5383355806501737
1,436.83233682308094,338.42213012768156,763.9799111885413,616.3548507752945,0.6851684195154863,0.7901708231811557
1,504.385735311164,422.3350743295274,752.780539352733,631.8447819623141,0.6835131099956443,0.7634843169365318
1,626.6246540378803,509.6614114738033,1419.0794236491606,1146.9297782692347,0.7687193453191108,0.8096077526113491
1,749.5754342798447,572.2026037873014,975.9124146176284,902.4597332020767,0.5388758478289085,0.6251953450778943
1,419.95402115745935,416.7899494858784,651.1836433548297,740.7212971368974,0.26836640960668073,0.2867069795339156
1,422.78378874023196,347.5656236068353,665.1703886239582,756.9105239290948,0.8139007223348035,0.7910826580856514
1,665.6964763744943,452.9850699742428,1141.6617465568147,1005.7698307785506,0.8244744670333113,0.8876579246995513
1,820.398819506695,590.5950538336666,2628.1408874264357,2089.698845326199,0.8683396707369061,0.888268936979415
