Fold,Euclidean Original - Protected,Euclidean Original - Reconstructed,Hausdorff Original - Protected,Hausdorff Original - Reconstructed,Jaccard Original - Protected,Jaccard Original - Reconstructed
1,432.8868109274793,295.30437536115625,969.385387148768,825.3162396354501,0.8884984349008617,0.9156921720790714
1,455.76093572157464,586.7919686589605,1777.3737275693422,1383.2155240761422,0.9076624117858527,0.9146665333124577
1,1228.16072522252,726.9142412589133,1859.7306473868207,1188.9833233669908,0.8950265700866271,0.8849761474171016
1,469.65948629144197,393.73237712708396,851.1202185774094,902.0490301427012,0.7958558649266024,0.8351071698728313
1,565.2426898064789,410.11932547440875,1375.7880040958491,694.9687583194545,0.7916405261175972,0.8244165304771012
1,448.2669316112035,362.5213080409945,950.3891677388906,842.0446634670772,0.7920136143204429,0.8346721997053271
1,358.9945690090512,589.6278592466427,957.041201194295,1360.3084711244308,0.8951422447711278,0.8376622978520432
1,770.0963373945859,483.5539529610599,1602.3405683865544,1417.9172525475399,0.9042974054883716,0.9407096545157412
1,520.3874041693427,467.25201790758706,972.8865468898161,838.9297593728082,0.8125149454195086,0.9092521865372533
1,502.6781422018763,396.72594078689696,1310.9808851315336,862.295172700878,0.9025822612301013,0.9419888453701446
1,784.8375521048517,461.2532171303732,1261.0525467760237,951.5384348312269,0.737506633307531,0.868925902083117
1,870.1327054957404,565.1087751550614,1381.30614126851,787.7861827334588,0.40473957860125465,0.4936324246029372
1,574.1716571412295,406.99896892611986,994.941041276039,736.6547627491015,0.46292076464568144,0.5198388080209809
1,694.4439151286481,463.3970036168695,1183.988002925585,829.9128969869522,0.6470453715846972,0.8390855308454515
1,620.7505307348371,447.02478694660397,1732.4693854144427,1818.5598480928656,0.7473729179282026,0.6575992707134242
1,593.8158657006403,530.9534108698404,2718.013688712936,2851.2263826735107,0.7933933150434687,0.7198119136033126
1,402.53129196626594,298.5117207811895,573.8362037786933,763.4013260281863,0.8411484244942659,0.7457505349790216
1,701.0878564188955,402.65073910977446,956.6852081057045,816.1007501936812,0.6918217909002535,0.8143385697870761
1,567.6232481061936,343.82087921976705,1208.8311719540065,879.5213884008909,0.390929469702014,0.5999459562749107
1,331.73571786498917,257.9341546765316,459.1381286932912,463.4084825033803,0.6738302016663894,0.8206942383162861
1,545.7159565684663,362.9045361924646,865.960793646005,789.7052489671249,0.7340893733943938,0.8636297330299255
1,354.2355769965365,372.45342590666746,820.8006847335802,741.4180085576706,0.7689628680891931,0.7744301267363597
1,443.24204337836443,329.31010818579244,709.5194062407741,713.6690586010037,0.21247935816742453,0.2586228222287874
1,482.553595986905,262.62442881148905,512.4500590302255,361.30793488980487,0.321687791164465,0.5948197151038969
1,576.9194608897462,327.19933579470387,894.4442564282637,706.2524312373957,0.5474564455751726,0.6177788071499488
1,748.6682859206377,476.3536357851593,960.1192900110001,789.4867467676962,0.0,0.16949277000149365
1,951.7320233449726,599.7024349667452,1414.5202884326388,1161.956177231854,0.5103298966465782,0.5598366781310391
1,564.3914496254778,387.185690292393,913.5838010248493,937.7652535052113,0.8561546710240778,0.9269158358303614
1,345.4595353499894,237.2368670203482,924.4908641881907,438.8430645058235,0.8007875229274348,0.8862317155047248
1,578.4267111075665,511.3456714573934,2061.568463362082,2700.326973789589,0.8576974294683446,0.7591088636138945
1,475.37394596527395,401.9390117768053,986.7640849676312,559.4008274893419,0.4084035465326587,0.5241528820990502
1,397.6895231328498,379.482145123207,741.9692145032604,541.003126856828,0.32383000235395465,0.422420842460912
1,840.782891228255,577.1406763952788,3613.4875943747443,2983.5407591075636,0.6846099675046098,0.8279098984972091
1,1182.6980798032948,801.5844136991702,2636.8594623505965,2354.417676084073,0.2579615148470547,0.3575862805945215
1,1045.4313860821298,798.390389227956,2972.723290967415,2357.2675874914185,0.22889368950368616,0.37689026809792514
1,1098.0491449655415,731.215905448943,2653.3249963290564,2130.8016517032156,0.3814611953602313,0.5106100957061241
1,1063.2953080804475,936.1883627331647,2626.472498748693,1934.1050083188395,0.2862007962394531,0.40635770600027976
1,724.4132598729115,462.8598037736368,1247.942319091893,805.7893890172402,0.7722910876613196,0.8344996269489848
1,513.5888293071052,369.03270558426453,907.1143016717148,690.2763888785599,0.5043428672456353,0.7076326313152133
1,592.6141035952842,466.15908020565433,1265.4413022234,1114.0879545278588,0.7185460001007793,0.7174275850925517
1,574.6556223651826,481.8976526395739,1012.5676680688733,876.7226440402711,0.23500973562365307,0.2569554374125169
1,381.6777502078307,360.0087317872943,610.9120787470205,649.1050788276283,0.7325216111007223,0.6883614799328781
1,729.1583586892236,452.78582754860753,977.5603239995467,789.1295061734274,0.2810717354376313,0.5427408960318009
1,738.3544534463323,476.90678747350665,1498.3738430730323,1172.0153573416226,0.4481915132740879,0.5328345838792464
1,596.2642387839742,426.63974458451963,1180.1632540392743,859.7244057973977,0.5471448170483478,0.532256644287504
1,640.9215646226462,403.15809762672524,1158.8096792110282,966.0183464145243,0.4675580420176189,0.6315349679104258
1,332.5166731289985,217.0783947419066,529.3626598015472,376.6178843893038,0.5827245830667359,0.7761549900310575
1,626.108177087339,450.6145840603042,1075.1637385291117,829.1345527137512,0.8123703998098619,0.8603435464950214
1,581.0228109725194,450.44763926276084,1251.647366051711,1129.7948036261412,0.8461551937262545,0.8992284310074254
1,608.0922241213252,397.649735459356,1158.5061655530096,755.9061821519231,0.8112813625190368,0.8335148297602859
1,332.2750539692642,498.2804568992266,654.9747668546986,943.1132062214676,0.9581822833436917,0.8794332388525012
1,434.5157320889228,531.2864431997054,915.8939538007082,1178.747192468144,0.8832655433087498,0.8942904750441978
1,372.3929735194617,602.1962240615519,722.2187107231908,1129.742469821307,0.9331532832789624,0.8469316789713115
1,752.7494887144642,549.0929304546826,1255.0058996780524,951.6124398941867,0.3163373181910619,0.4248051033134761
1,597.5631327855492,433.45369685293474,1249.5518885044003,650.6303560256406,0.8747085970990913,0.9234078697278247
1,528.4766216799388,395.42542299947576,1196.6307081389193,829.8172791479303,0.8774170387024578,0.9087259755186947
1,761.5115979206466,471.43828813409704,1390.0987919523884,997.9427024719184,0.8485167674192063,0.9045500424689552
1,518.8065742962414,412.70008632122403,1016.3929982039368,953.8098879697063,0.8880901940564743,0.9295284076056256
1,735.7049499182551,471.38102175328504,1518.5934978951375,916.4210109873171,0.8973896054681145,0.897217376659544
1,667.6737279205956,494.40205789045206,1033.2336562679504,712.9305899562182,0.9070880691488925,0.8746897870625252
1,516.2359918479289,437.9081027184355,813.6705768180477,882.8765746204266,0.8523817996484889,0.9129756767523758
1,663.81262611393,387.26121181757765,1340.9411659738903,987.1084779936635,0.8051631007814981,0.8005144837351222
1,660.5933184060247,731.1095859685522,1126.9261951494827,1519.4758296909292,0.8821522356774707,0.8463925466154134
1,662.102177548016,349.2823138040936,948.8660228740295,801.4104125066494,0.7089852405332441,0.7687971025343925
1,591.2354830577883,375.85760991136084,875.0111558629922,706.492216539202,0.8887266318036099,0.9331000411058193
1,484.31173211862324,355.3993179080319,906.4546671097972,785.3792963090389,0.8961087360700637,0.889185173920584
1,615.5514160661395,469.43020851669655,919.3090323281813,1063.153076515462,0.5882810024421721,0.614807389145504
1,428.39355692995224,377.19521908645675,904.114013315246,543.6044890540355,0.6705371462371467,0.71668946273283
1,473.8978824702832,455.5476480522037,673.0744743705353,588.0574967620895,0.7134554740112726,0.7385878097417791
1,513.6690310002137,410.3879957001821,865.8427729307399,724.8212531192737,0.772988412735753,0.6854033319480873
1,388.3080804453667,313.69163686890715,1031.6930584750355,737.0037687174923,0.7372357624443988,0.8036750639360126
1,355.6126497340627,320.68687617023727,1095.8170380939355,1094.2446313692806,0.7990325158518902,0.8687179169119751
1,402.7456145613374,355.40847736136993,974.3578378190576,1023.3634337421892,0.827748044538362,0.8407711642372303
1,738.4023337086518,587.4175682324187,3105.392892838723,2436.8534733055167,0.9028593688929217,0.8372552702566529
1,671.0656407408707,403.2144713486843,1141.071957048379,866.0735175352312,0.21586810600033457,0.5061031256728817
1,777.1268736966738,505.68267152176605,1119.957809355781,898.7256585295135,0.4807787500102408,0.5850917974960262
1,790.4317475469829,622.636323751183,1911.4478877465704,1058.2874478391668,0.9004138389349886,0.8894491142031531
1,571.4842180706924,440.77851523532644,892.5283527405593,887.5265656919158,0.9185545181149293,0.9479900230292916
1,890.0566944514072,946.1708702997569,1768.1354012741203,1511.4731583854386,0.7699160668019845,0.7373085456570189
1,313.71842408880485,303.7317797460712,681.0081336025718,656.8763580647691,0.9121323673963043,0.8911427480196525
1,468.0993915098359,320.0671044984066,898.3180388670712,908.1718000550571,0.7982989389062578,0.9264280439730703
1,581.332343776259,402.7870770666843,952.3638634198742,754.8419215555109,0.5746390365885469,0.6478173846134871
1,364.91430607313004,292.3377771158467,746.9682341179029,454.16232624815416,0.4888318228803968,0.5709128855925758
1,660.0558265690942,475.6189860324998,947.444081343719,858.9894158848348,0.7591860320004398,0.8002743332067629
1,690.9861319627583,511.5534113998094,1203.7986880128371,876.2734633441494,0.612200105266641,0.8141069974819584
1,764.1571508405808,575.1713094236969,964.1159338960063,608.239036990181,0.5418394881280408,0.5031602796969094
1,416.1891381395025,639.5390182602491,703.9769173945032,766.7352578909503,0.743134213331163,0.5441678008911432
1,384.53909502329145,367.5831265637086,590.8654936421719,494.57688771415167,0.6832748987270867,0.78074113610524
1,402.5352843311857,314.2577699942864,555.2093177472403,450.0835263463156,0.6611309613387045,0.7258556205534562
1,720.4251614849763,467.78853431152356,1140.059233946835,764.7234267703784,0.22236127334154182,0.4655119871410847
1,643.023553916117,377.79485234787376,828.2124815332039,558.5013233169384,0.2899099789458962,0.6244073625937117
1,321.8201868367715,411.6390096808148,549.7937635147539,632.0777881400053,0.5830369946391647,0.7087950068538231
1,507.9958892624194,459.0321641160748,1018.1670120348093,998.6764277347513,0.7955564561645487,0.5796613810242905
1,450.4844478366481,602.3001692334273,784.4223478147483,1166.9545624446773,0.6034272948643188,0.5513995998903524
1,356.61425315043215,322.1628630946696,791.7156821018283,849.0165829571554,0.9307292640031897,0.8854841012170513
1,875.8599635341172,708.2881011294232,3481.2051814017886,3133.6874782568593,0.8251145345361639,0.8482922756004849
1,549.1290877701289,531.870383518724,1394.74158041401,1067.2666485122622,0.597023936506283,0.7170370547204237
1,803.6787454158757,838.3302085090116,2065.1252424639774,1415.602193001089,0.3856078857393487,0.4772754516085798
1,698.646274444054,603.7548828792466,921.3208626950999,861.9326517674995,0.40861880329356515,0.4989839101038149
1,640.5114075729005,563.3616516256126,1054.0603321536541,814.6049988060868,0.5109640475401598,0.49711764559977545
1,391.172243377085,404.51847853572633,518.2108779925338,691.0100821816663,0.34593124459615293,0.48491988676408704
1,417.51897375025146,471.53926044982114,646.0646666421338,916.0910321200433,0.71626022819405,0.5603994963965093
1,620.8261203288797,410.5988936572122,1443.670777087933,1023.8965331515899,0.8699189247101293,0.8214084088817003
1,414.07015921367474,406.78321545409545,554.5930167674052,700.3511558673074,0.8522571124514247,0.8360582693309284
1,366.34261126027417,505.1239672439032,692.0007715690513,654.3894350096905,0.6684328419039359,0.557896426950385
1,672.1612249652738,495.0195167064131,2179.788721751329,1405.906963412587,0.8644459532779731,0.8967699403584355
1,619.9769036946673,429.8117087743351,1092.7105028419246,1089.797015724544,0.5954592031842335,0.6618532282845719
1,658.8631797433582,430.95138755780965,1311.0931571156289,672.4386582784063,0.8144849454159764,0.9125669530850101
1,616.8580386799596,475.5439459846505,1265.9662823101962,777.2090772458183,0.8455813545824111,0.8888402336178692
1,596.0670665105077,608.6591724798228,1627.6186553263642,1054.6030338666171,0.8029212239276957,0.8748292867979754
1,459.18249195442723,453.26698341045335,870.4860493536419,677.969873189249,0.6141289216404885,0.642322492108706
1,482.8982745875518,403.0261097998007,822.9638836612033,665.0203201868072,0.4838722812061309,0.6084292733816273
1,806.1906363475525,640.1346544040389,1116.2174707206998,680.3990814613808,0.49564316136922365,0.7559193253501832
1,621.5333856099929,440.37536361523263,1032.2538549857557,958.0397585327697,0.903423815606903,0.9257966977789779
1,1017.3642820861261,670.685168119938,2180.466050914326,1596.631520950254,0.588532981601027,0.7640219434885366
1,1437.8250900354312,1106.909101240102,1703.319675929131,1443.546111770184,0.13227729428160845,0.19924016831156793
1,1229.6313034873106,911.6304195054888,1565.4816708887104,1252.3871757219545,0.7742866015509381,0.8566584454799977
1,1127.9759316380846,889.2387600018938,1986.3642980352283,1520.8680202907062,0.5633880631660027,0.6184956410604373
1,462.1032451742177,458.8770509850915,955.6281908388742,884.6431597664543,0.8258453903842127,0.8437596565090036
1,423.9725642858126,374.94472142320694,902.4755985633434,769.822982103112,0.890035269122737,0.8851131626880765
1,1098.3504453231014,564.1621019831373,2077.430675105287,795.4143322216538,0.41949247971165565,0.5251909221651638
1,1434.8175644513565,569.8422179803575,1922.2498479155224,727.0971146828615,0.34967704507853553,0.7136203125782884
1,1281.109743942528,540.8221186290689,1858.4378561871042,1004.8410945007724,0.4851483149109223,0.6827290476863611
1,1141.485022511483,588.7751206298502,2787.011600325114,1327.6088532637114,0.4138271362350353,0.517360616190052
1,1120.312145544788,456.62152373054425,2167.1183841389184,854.3260127277463,0.6891835573269607,0.5911650385370637
1,1139.439571826574,642.7313276686974,2555.312029331068,1679.100455608415,0.45433021626525616,0.830828688849612
1,1231.536047172528,577.9951611474269,2365.3013464146534,1135.0877461035752,0.761270644678509,0.6928920824665835
1,460.68992785316914,386.41888408123907,652.5277797228101,588.3929177980604,0.9055705812612671,0.9486362397321817
1,467.62569840975954,348.29317371958774,966.4712691202311,715.5034078993223,0.9216345365224412,0.961866516554913
1,568.1554738013676,525.9989346322952,963.5614776809854,769.4263842112165,0.535038911300624,0.5961303351599304
1,436.83233682308094,294.48814778945257,763.9799111885413,591.8688277348612,0.6851684195154863,0.6914610373158989
1,504.385735311164,433.1270195186553,752.780539352733,833.1626950008601,0.6835131099956443,0.8955681693664144
1,626.6246540378803,437.91235722668137,1419.0794236491606,1116.8941737789812,0.7687193453191108,0.895490092325924
1,749.5754342798447,528.9094392015033,975.9124146176284,990.7797671223306,0.5388758478289085,0.6976483398259469
1,419.95402115745935,436.13110463873477,651.1836433548297,715.4236891306547,0.26836640960668073,0.33297050679012374
1,422.78378874023196,329.55409971173617,665.1703886239582,843.2674402899438,0.8139007223348035,0.8257105313151639
1,665.6964763744943,449.7284746956138,1141.6617465568147,871.7457836753267,0.8244744670333113,0.8413591364643035
1,820.398819506695,619.3098369876773,2628.1408874264357,2386.7386723145155,0.8683396707369061,0.8700226226767312
1,575.8007988866055,437.5298563355668,942.974454025433,836.1438267318919,0.8388514286847841,0.8809687640041827
1,825.1733167415252,389.8026067408394,1053.5009807113495,869.6072834977908,0.8507477405156538,0.8688803346540027
1,911.5024006699543,656.8850585937928,1514.2930667427165,933.5230795038949,0.676492168858347,0.7221077324009807
1,529.703377656995,611.383546051887,1046.3978286477766,1469.3646116503464,0.32635453172876244,0.4860904529362099
1,460.2838935864885,601.7073783257813,1034.191676697166,1486.534591673555,0.5202750597877104,0.5049285163450602
1,605.9906482447335,649.1970809033634,1307.7497303947239,930.860302248939,0.6913478735223882,0.5970428131595923
1,891.1643885845197,804.0085308599666,1223.1556699048463,1183.9952435529256,0.3584301849897698,0.46158132771862
1,454.76477704515975,300.3391781490291,695.6162112708056,576.284523424691,0.7401949866735034,0.8557076364949987
1,569.7514584202968,321.9844734949653,768.2182535597761,515.0703704143244,0.619968843364171,0.7752415104775715
1,429.66584220614016,505.23673217406537,902.6497207867303,878.7538998295383,0.8408275251486962,0.7882259055498696
1,752.7304916730922,542.4898343690378,1307.6876419455891,1278.9861365367688,0.806796548767985,0.8605667995649707
1,1115.1037978343502,814.3503432450434,1621.8949395724005,1640.4734751411065,0.7498098057823135,0.8527894838006598
1,784.172327323016,555.4201213266451,1453.4728343572308,1788.9764915663511,0.8041288507257862,0.901177631694953
1,599.7671481460203,365.46128034374533,840.7500782830493,680.2372810652437,0.6809002333528005,0.8317860361049226
1,524.5192949183498,385.00587264646396,867.7047701723737,630.3050026531581,0.7439902237551501,0.7745401013697785
1,2031.2859295706203,1539.1300085962307,2565.234429060542,2146.703745743138,0.23567139057482225,0.39635667581957856
1,833.8879040218524,551.6198504720123,1295.144259804525,843.9698704926826,0.319976105952693,0.502068809478579
1,572.328982980213,430.1626970101652,1237.407310343214,1088.2465383290933,0.8103943560398574,0.818207694601323
1,541.4078736889189,343.80457587764505,801.015965248912,561.8575832886294,0.7810601214829987,0.8044929032862997
1,588.845190154863,326.59115379326323,829.6471848397157,497.57615054188216,0.18021936561884014,0.4182027109765446
1,694.2925708961625,576.6308072442162,1097.4870713712428,840.6019876582363,0.843940256662976,0.8978846863684249
1,584.5801519216612,581.3924490844013,1170.9121404378807,1055.9865662551829,0.6584448472062207,0.648197569785506
1,443.5644210423559,421.41887201289586,947.673078972083,764.4638249331155,0.9238008790043858,0.9268187659639137
1,674.6865479453777,573.7753653853979,982.5968383264235,827.0679834099003,0.8991222468067133,0.8733763580652372
1,451.4728141525089,577.6272122313111,898.5568291780774,1051.3399063810448,0.869580265666361,0.9236869052896416
1,583.7356668725964,481.48589981927466,1168.7796678087461,898.0025792892302,0.8346758154721722,0.8779438307885126
1,589.5193176667739,580.0585734817657,1079.790163119127,1049.806259879968,0.8577463988389934,0.9051212452267645
1,740.3515254659313,636.523850348141,1306.9437378375703,1094.0378022410262,0.5542658060198413,0.45013894072345284
1,437.3638311842269,378.0639125519708,826.2088052552889,935.4045880051364,0.7898847640778195,0.7627073343118369
1,803.1754423457418,536.3586352067982,1413.629584360916,1011.7209125143103,0.8096535377208502,0.832640635006989
1,665.7039614050992,414.06518382592304,1028.346534948485,854.1663935313208,0.5221780899345454,0.7681180760055375
1,925.3772753522198,703.6693873060731,1290.2287952645283,1354.5835806986715,0.4661922378058264,0.6053871922893783
1,413.25747489466414,304.55568280780324,595.8316334737634,650.901736624859,0.7232718776596344,0.7365671219627961
1,327.22363523268314,342.7435207306882,712.0941896327407,610.8334283313465,0.7033446221894598,0.7161557033886512
1,478.404410574073,653.0528026331804,1120.8628754185079,1446.7417025199843,0.8622738414513053,0.7939011279627249
1,739.6514618744363,359.81750269621307,1085.9385904958015,593.665605854655,0.29864478631693897,0.7227673887273234
1,625.3175909427462,490.8442204930887,1072.366911260091,1633.8765687364873,0.6565883509863963,0.48607880117731744
1,957.7040411695472,532.9363660120034,1287.4788766581594,770.2504585996408,0.11203096645012009,0.27386935783929406
1,499.17117557551427,369.32321195966523,1325.4081300852781,951.260009136751,0.7628217020988088,0.8723313473973346
1,353.77848071400564,345.9959857314647,601.7231061150098,626.7572498826064,0.9013922697397885,0.7280088273368316
1,743.6589718840953,586.0012193308536,1045.4648408637665,952.3954184766758,0.66539000613121,0.6960158231488416
1,672.1913516776118,518.2495793844828,1113.322720901177,975.8712707789056,0.6775773481056798,0.7356597852555413
1,535.6107991288893,463.5556403012237,908.512239818638,1001.2336939914668,0.7109755851678051,0.7926083863529727
1,552.4624044180929,410.2669443664451,835.3006800239604,606.8723618565525,0.637339291672533,0.6894280456406537
1,358.2766259677357,417.0603450389455,655.3715105941376,782.8455065721917,0.722871497621515,0.7711092874216378
1,397.520556701092,421.98283060266294,738.4466667755714,797.757212136704,0.751524639935398,0.8005382088175574
1,577.4114655246754,501.11691578827094,1264.4416245779796,1241.6415512284193,0.8501671889280482,0.8570391836959381
1,452.60855951194577,520.0300345699603,1134.4399411128672,1063.4607135915014,0.7920291687504476,0.6386809997037812
1,431.94471913315317,310.4383691155665,666.6195732144865,545.5731970867364,0.8478811787880545,0.8863421873340315
1,615.9169598381998,533.673166782966,995.4193419840092,1066.77599722858,0.8776727290273999,0.9095746789525322
1,607.9968274988747,531.2937533086201,1050.0527456005066,1031.9373569508737,0.9263497379183984,0.8972859987965521
1,876.580574962547,495.267266503294,1517.9886415436315,1106.373222353074,0.8638796400222399,0.8929596324216523
1,977.2366005182772,688.4398199898865,1761.4365603532672,1222.8030584368908,0.8606388648855725,0.8455974107930717
1,740.462862540327,527.9189756661483,1641.7676398998167,1123.68756626904,0.9025428172192801,0.9282902873513353
1,856.5996549295047,492.84860398693337,1574.2745360318593,932.6335559897908,0.856800159972002,0.8764766822604021
1,966.5579701719649,823.6368208611963,1343.7818290509667,1842.375349776288,0.2637871060863253,0.16481728893223646
1,1222.2612907421092,778.4940763295432,2258.2794307820077,1326.1005297097768,0.42808657635743497,0.6756623131207619
1,1206.2905072781884,709.9716959188163,1719.9312214305726,1265.883149288997,0.5935713240800268,0.7309342630119667
1,503.4549732763778,495.7648567446803,1163.7626252458995,1067.297789803071,0.6503302621309414,0.7249429444573828
1,865.1606558356215,648.4726778368722,2200.0763188307064,1400.20550289308,0.7341111838891551,0.7660904937112113
1,1059.2287866879728,684.6700854580301,1826.1175665953265,1250.757401955031,0.776116469346422,0.8406989222170671
1,462.4112195276018,696.5231738038914,802.0865936076564,911.4295300698259,0.732947973082137,0.5636630018431776
1,706.3847184816517,542.0672309412146,1034.44649506042,1371.2293269560655,0.4071821689902024,0.7357231733659237
1,673.677974856449,448.4293557487954,1132.1617414761042,837.5673322865365,0.3852606704047129,0.7520578535788033
1,806.2709907645238,714.3400338389066,1999.8163506213223,1479.0471196435205,0.581273717183642,0.6834749887391548
1,722.0834834716475,613.474962444539,2597.284103017052,2300.760763389007,0.6844444500371587,0.7676053648923241
1,680.6167188581471,511.7302023023302,1029.8046981698903,887.4041671488245,0.7980460629339738,0.7967686871997418
1,453.8210324112677,460.99330812318755,1286.654713039936,985.6061249623639,0.8013881764563622,0.8326383015938944
1,513.2529430340638,389.92152274158474,992.6368789676345,1085.361244787863,0.9666914254240816,0.8995297063750349
1,261.5789831401839,256.77871500867946,368.7729003012356,414.2036594861942,0.6915772828110633,0.6200335451883691
1,352.8169829066305,322.8383368077425,764.5959403526244,714.8819455011362,0.4829658932461314,0.40004530213736905
1,565.6472058147793,304.46423106979597,752.4766669359778,448.62245279908063,0.44211771525417115,0.6463076742135603
1,499.3935835337752,333.18590319436254,782.4257272314252,577.1814112671323,0.36164520194658034,0.5493321143624034
1,499.8161949901445,301.9230380774199,767.1647520173607,543.9559462185629,0.862627871039167,0.7968898284312269
1,433.2952094773032,423.9645994879914,1395.1857165467118,740.4181111311588,0.8417245502933481,0.92109920880887
1,470.86395037137964,381.8340907303774,1522.888960811428,817.8124586973192,0.9338055350382852,0.9465210090544167
1,729.2027217660121,458.8082535123539,1281.8247785149363,840.4774388824358,0.7176052188995182,0.8024760591274953
1,697.024666437106,500.6226706532025,1025.0629945622247,957.6734773096941,0.3492717361164176,0.6027791890156232
1,675.3734161425018,644.0096297460057,855.9370166910657,1055.6519064507297,0.34979997752675285,0.3553635419397821
1,673.6824105887194,523.3650888825126,1764.4193748518207,984.5897801529421,0.7003584104699636,0.7859763906699468
1,803.6499065812052,552.112688225872,1332.7864002193187,1024.0853441186441,0.049337541426457895,0.17085640724224643
1,468.55564230703453,324.51448653907875,982.0599061773681,687.6686327251664,0.122170944172866,0.13230709799474175
1,412.84881658662187,348.04492422645444,785.4414814262464,604.342894895094,0.1770527082792192,0.14666252015667855
1,577.3765608359794,391.6703283484771,1031.0222929026847,848.5075238441203,0.34915481114257246,0.3682715038639081
1,811.5326980457558,592.7006010242256,1120.775111557913,898.6613435425461,0.05645246350241046,0.24564433183375003
1,460.72506901946065,338.17231340450024,834.0769259086854,519.9854448592799,0.5872500838286057,0.5412271461364888
1,487.241247618379,300.9449914595396,1342.9487618749538,868.5256423859086,0.5860545172334238,0.6999638693414233
1,673.1217515738074,419.4656307449013,909.2080161725735,758.3284193174974,0.7957136790972322,0.7894384649622129
1,516.0431402531948,479.8483665478851,1533.4754635585512,785.1756824742624,0.6104344348296066,0.683585576411391
1,802.160842427844,444.64983126123497,1599.8975958649746,1177.8602247003387,0.8803522684309051,0.9228312231672282
1,513.8330613497262,548.7850388892844,1143.1642129205268,767.2845800215482,0.8844399704992711,0.9059565659280502
1,488.7080834625459,722.6480979251465,936.9747039926411,1182.547030333314,0.8778378191071537,0.8253133230154113
