haversine_mean [m],euclidean_mean,hour_abs,hour_rel,day_abs,day_rel,category_abs,category_rel,run,dataset,epochs,num_batches,num_trajectories,num_points,runtime
178.80083906496628,0.3224455927977587,0,0.0,0,0.0,6,0.00026977204262398273,1,fs,2500,20000,1027,22241,1644.8922941950004
136.55947884653705,0.2507456369069896,0,0.0,0,0.0,1,4.546074464699732e-05,2,fs,2500,20000,1027,21997,1565.5214462049917
315.54164366008877,0.6286066432509637,0,0.0,0,0.0,0,0.0,3,fs,2500,20000,1027,22223,1657.877011463992
192.65953077772434,0.370345226176377,0,0.0,0,0.0,1,4.498627918484862e-05,4,fs,2500,20000,1027,22229,1610.504403664003
91.41300051151343,0.17750787984602512,0,0.0,0,0.0,0,0.0,5,fs,2500,20000,1027,22641,1556.2270317490038
