haversine_mean [m],euclidean_mean,hour_abs,hour_rel,day_abs,day_rel,run,dataset,epochs,num_batches,num_trajectories,num_points,runtime
70.39547285763521,1.2272566883386555,0,0.0,0,0.0,1,geolife,220,40000,23168,2151303,4923.398965842003
72.40718629876108,1.3740441393828937,0,0.0,0,0.0,2,geolife,220,40000,23168,2153880,4535.335172524996
146.61998164473994,2.596494444173775,0,0.0,0,0.0,3,geolife,220,40000,23168,2162659,4538.463542426005
